"state","puma5","msacmsa","pmsa","stab","msaname","pmsaname","pop2k","afact"
"37","02602","6640"," ","NC","Raleigh-Durham-Chapel Hill, NC"," ",137252,1 
"37","02701","6640"," ","NC","Raleigh-Durham-Chapel Hill, NC"," ",109366,1 
"37","02702","6640"," ","NC","Raleigh-Durham-Chapel Hill, NC"," ",123051,1 
"37","02703","6640"," ","NC","Raleigh-Durham-Chapel Hill, NC"," ",119336,1 
"37","02801","6640"," ","NC","Raleigh-Durham-Chapel Hill, NC"," ",113874,1 
"37","02802","6640"," ","NC","Raleigh-Durham-Chapel Hill, NC"," ",109440,1 
"37","02900","6640"," ","NC","Raleigh-Durham-Chapel Hill, NC"," ",167556,1 
"37","03000","6640"," ","NC","Raleigh-Durham-Chapel Hill, NC"," ",169225,1 
"37","03100","9999"," ","NC","Non-metro"," ",140065,1 
"37","03200","9999"," ","NC","Non-metro"," ",109224,1 
"37","03300","9999"," ","NC","Non-metro"," ",111424,1 
"37","03400","6895"," ","NC","Rocky Mount, NC"," ",143026,1 
"37","03500","9999"," ","NC","Non-metro"," ",102057,1 
"37","03600","2560"," ","NC","Fayetteville, NC"," ",121015,1 
"37","03700","2560"," ","NC","Fayetteville, NC"," ",181948,1 
"37","03800","9999"," ","NC","Non-metro"," ",123339,1 
"37","03900","9999"," ","NC","Non-metro"," ",190977,1 
"37","04000","9200"," ","NC","Wilmington, NC"," ",233450,1 
"37","04100","9999"," ","NC","Non-metro"," ",128109,1 
"37","04200","3605"," ","NC","Jacksonville, NC"," ",150355,1 
"37","04300","2980"," ","NC","Goldsboro, NC"," ",113329,1 
"37","04400","9999"," ","NC","Non-metro"," ",152436,1 
"37","04500","9999"," ","NC","Non-metro"," ",161200,1 
"37","04600","3150"," ","NC","Greenville, NC"," ",133798,1 
"37","04700","9999"," ","NC","Non-metro"," ",103258,1 
"37","04800","5720"," ","NC","Norfolk-Virginia Beach-Newport News, VA-"," ",18190,0.121 
"37","04800","9999"," ","NC","Non-metro"," ",131857,0.879 
"38","00100","1010"," ","ND","Bismarck, ND"," ",25303,0.232 
"38","00100","9999"," ","ND","Non-metro"," ",83740,0.768 
"38","00200","1010"," ","ND","Bismarck, ND"," ",69416,0.356 
"38","00200","9999"," ","ND","Non-metro"," ",125566,0.644 
"38","00300","9999"," ","ND","Non-metro"," ",113504,1 
"38","00400","2520"," ","ND","Fargo-Moorhead, ND-MN"," ",123138,1 
"38","00500","2985"," ","ND","Grand Forks, ND-MN"," ",66109,0.651 
"38","00500","9999"," ","ND","Non-metro"," ",35424,0.349 
"39","00100","9999"," ","OH","Non-metro"," ",107898,1 
"39","00201","8400"," ","OH","Toledo, OH"," ",157310,1 
"39","00202","8400"," ","OH","Toledo, OH"," ",147274,1 
"39","00301","8400"," ","OH","Toledo, OH"," ",101457,1 
"39","00302","8400"," ","OH","Toledo, OH"," ",111238,1 
"39","00303","8400"," ","OH","Toledo, OH"," ",100924,1 
"39","00400","9999"," ","OH","Non-metro"," ",182328,1 
"39","00501","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",141250,1 
"39","00502","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",143414,1 
"39","00601","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",121180,1 
"39","00602","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",129959,1 
"39","00603","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",104941,1 
"39","00604","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",119017,1 
"39","00605","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",125623,1 
"39","00606","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",102936,1 
"39","00607","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",137949,1 
"39","00608","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",133914,1 
"39","00609","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",108325,1 
"39","00610","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",106580,1 
"39","00611","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",101344,1 
"39","00612","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",102210,1 
"39","00701","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",103415,1 
"39","00702","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",105692,1 
"39","00703","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",109299,1 
"39","00800","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",102728,1 
"39","00901","9320"," ","OH","Youngstown-Warren, OH"," ",137257,1 
"39","00902","9320"," ","OH","Youngstown-Warren, OH"," ",129429,1 
"39","00903","9320"," ","OH","Youngstown-Warren, OH"," ",105767,1 
"39","00904","9320"," ","OH","Youngstown-Warren, OH"," ",110218,1 
"39","01000","1692","0080","OH","Cleveland-Akron, OH (C)","Akron, OH (P)",152061,1 
"39","01101","1692","0080","OH","Cleveland-Akron, OH (C)","Akron, OH (P)",100779,1 
"39","01102","1692","0080","OH","Cleveland-Akron, OH (C)","Akron, OH (P)",118826,1 
"39","01103","1692","0080","OH","Cleveland-Akron, OH (C)","Akron, OH (P)",106220,1 
"39","01201","1692","0080","OH","Cleveland-Akron, OH (C)","Akron, OH (P)",110662,1 
"39","01202","1692","0080","OH","Cleveland-Akron, OH (C)","Akron, OH (P)",106412,1 
"39","01300","1692","1680","OH","Cleveland-Akron, OH (C)","Cleveland-Lorain-Elyria, OH (P)",151095,1 
"39","01400","9999"," ","OH","Non-metro"," ",112010,1 
"39","01500","9999"," ","OH","Non-metro"," ",152886,1 
"39","01600","9999"," ","OH","Non-metro"," ",125602,1 
"39","01700","4320"," ","OH","Lima, OH"," ",155084,1 
"39","01800","9999"," ","OH","Non-metro"," ",116840,1 
"39","01900","4800"," ","OH","Mansfield, OH"," ",46966,0.324 
"39","01900","9999"," ","OH","Non-metro"," ",97845,0.676 
"39","02000","4800"," ","OH","Mansfield, OH"," ",128852,1 
"39","02100","9999"," ","OH","Non-metro"," ",111564,1 
"39","02201","1320"," ","OH","Canton-Massillon, OH"," ",137297,1 
"39","02202","1320"," ","OH","Canton-Massillon, OH"," ",144560,1 
"39","02203","1320"," ","OH","Canton-Massillon, OH"," ",125077,1 
"39","02300","9320"," ","OH","Youngstown-Warren, OH"," ",112075,1 
"39","02400","8080"," ","OH","Steubenville-Weirton, OH-WV"," ",73894,0.513 
"39","02400","9000"," ","OH","Wheeling, WV-OH"," ",70226,0.487 
"39","02500","9999"," ","OH","Non-metro"," ",147562,1 
"39","02600","9999"," ","OH","Non-metro"," ",130098,1 
"39","02700","1840"," ","OH","Columbus, OH"," ",109989,1 
"39","02800","1840"," ","OH","Columbus, OH"," ",92940,0.694 
"39","02800","9999"," ","OH","Non-metro"," ",40909,0.306 
"39","02900","9999"," ","OH","Non-metro"," ",143556,1 
"39","03001","2000"," ","OH","Dayton-Springfield, OH"," ",102837,1 
"39","03002","2000"," ","OH","Dayton-Springfield, OH"," ",140773,1 
"39","03101","1840"," ","OH","Columbus, OH"," ",100985,1 
"39","03102","1840"," ","OH","Columbus, OH"," ",132151,1 
"39","03103","1840"," ","OH","Columbus, OH"," ",102397,1 
"39","03104","1840"," ","OH","Columbus, OH"," ",147051,1 
"39","03105","1840"," ","OH","Columbus, OH"," ",147537,1 
"39","03106","1840"," ","OH","Columbus, OH"," ",111941,1 
"39","03107","1840"," ","OH","Columbus, OH"," ",100967,1 
"39","03108","1840"," ","OH","Columbus, OH"," ",120156,1 
"39","03109","1840"," ","OH","Columbus, OH"," ",105793,1 
"39","03200","1840"," ","OH","Columbus, OH"," ",145491,1 
"39","03300","1840"," ","OH","Columbus, OH"," ",122759,1 
"39","03400","9999"," ","OH","Non-metro"," ",118663,1 
"39","03500","6020"," ","OH","Parkersburg-Marietta, WV-OH"," ",63251,0.589 
"39","03500","9999"," ","OH","Non-metro"," ",44135,0.411 
"39","03600","9999"," ","OH","Non-metro"," ",126342,1 
"39","03700","9999"," ","OH","Non-metro"," ",101040,1 
"39","03800","9999"," ","OH","Non-metro"," ",109851,1 
"39","03900","2000"," ","OH","Dayton-Springfield, OH"," ",147886,1 
"39","04000","2000"," ","OH","Dayton-Springfield, OH"," ",166179,1 
"39","04101","2000"," ","OH","Dayton-Springfield, OH"," ",120561,1 
"39","04102","2000"," ","OH","Dayton-Springfield, OH"," ",117937,1 
"39","04103","2000"," ","OH","Dayton-Springfield, OH"," ",154385,1 
"39","04200","1642","1640","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Cincinnati, OH-KY-IN (P)",158383,1 
"39","04301","1642","3200","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Hamilton-Middletown, OH (P)",136384,1 
"39","04302","1642","3200","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Hamilton-Middletown, OH (P)",196423,1 
"39","04401","1642","1640","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Cincinnati, OH-KY-IN (P)",105929,1 
"39","04402","1642","1640","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Cincinnati, OH-KY-IN (P)",153971,1 
"39","04403","1642","1640","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Cincinnati, OH-KY-IN (P)",142498,1 
"39","04404","1642","1640","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Cincinnati, OH-KY-IN (P)",111620,1 
"39","04501","1642","1640","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Cincinnati, OH-KY-IN (P)",123557,1 
"39","04502","1642","1640","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Cincinnati, OH-KY-IN (P)",104712,1 
"39","04503","1642","1640","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Cincinnati, OH-KY-IN (P)",103016,1 
"39","04601","1642","1640","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Cincinnati, OH-KY-IN (P)",104464,1 
"39","04602","1642","1640","OH","Cincinnati-Hamilton, OH-KY-IN (C)","Cincinnati, OH-KY-IN (P)",115798,1 
"39","04700","9999"," ","OH","Non-metro"," ",106525,1 
"39","04800","3400"," ","OH","Huntington-Ashland, WV-KY-OH"," ",62319,0.494 
"39","04800","9999"," ","OH","Non-metro"," ",63710,0.506 
"40","00100","9999"," ","OK","Non-metro"," ",113763,1 
"40","00200","2340"," ","OK","Enid, OK"," ",57813,0.493 
"40","00200","9999"," ","OK","Non-metro"," ",59491,0.507 
"40","00300","9999"," ","OK","Non-metro"," ",108895,1 
"40","00400","4200"," ","OK","Lawton, OK"," ",114996,0.545 
"40","00400","9999"," ","OK","Non-metro"," ",96051,0.455 
"40","00500","9999"," ","OK","Non-metro"," ",209569,1 
"40","00600","8560"," ","OK","Tulsa, OK"," ",106174,0.439 
"40","00600","9999"," ","OK","Non-metro"," ",135664,0.561 
"40","00700","9999"," ","OK","Non-metro"," ",175957,1 
"40","00800","2720"," ","OK","Fort Smith, AR-OK"," ",38972,0.169 
"40","00800","9999"," ","OK","Non-metro"," ",192151,0.831 
"40","00900","9999"," ","OK","Non-metro"," ",183155,1 
"40","01000","8560"," ","OK","Tulsa, OK"," ",128132,1 
"40","01100","8560"," ","OK","Tulsa, OK"," ",393049,1 
"40","01200","8560"," ","OK","Tulsa, OK"," ",175880,1 
"40","01301","5880"," ","OK","Oklahoma City, OK"," ",274630,1 
"40","01302","5880"," ","OK","Oklahoma City, OK"," ",231502,1 
"40","01400","5880"," ","OK","Oklahoma City, OK"," ",227950,1 
"40","01500","5880"," ","OK","Oklahoma City, OK"," ",160745,1 
"40","01600","5880"," ","OK","Oklahoma City, OK"," ",99393,0.756 
"40","01600","9999"," ","OK","Non-metro"," ",32080,0.244 
"40","01700","5880"," ","OK","Oklahoma City, OK"," ",89126,0.662 
"40","01700","9999"," ","OK","Non-metro"," ",45516,0.338 
"41","00100","9999"," ","OR","Non-metro"," ",119045,1 
"41","00200","9999"," ","OR","Non-metro"," ",106719,1 
"41","00300","9999"," ","OR","Non-metro"," ",110421,1 
"41","00400","9999"," ","OR","Non-metro"," ",115367,1 
"41","00500","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",43560,0.294 
"41","00500","9999"," ","OR","Non-metro"," ",104371,0.706 
"41","00600","1890"," ","OR","Corvallis, OR"," ",78153,0.431 
"41","00600","9999"," ","OR","Non-metro"," ",103069,0.569 
"41","00701","2400"," ","OR","Eugene-Springfield, OR"," ",109575,1 
"41","00702","2400"," ","OR","Eugene-Springfield, OR"," ",213384,1 
"41","00800","9999"," ","OR","Non-metro"," ",159642,1 
"41","00900","4890"," ","OR","Medford-Ashland, OR"," ",181269,1 
"41","01000","9999"," ","OR","Non-metro"," ",100399,1 
"41","01101","6442","7080","OR","Portland-Salem, OR-WA (C)","Salem, OR (P)",169460,1 
"41","01102","6442","7080","OR","Portland-Salem, OR-WA (C)","Salem, OR (P)",115374,1 
"41","01200","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",84992,0.577 
"41","01200","6442","7080","OR","Portland-Salem, OR-WA (C)","Salem, OR (P)",62380,0.423 
"41","01301","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",101197,1 
"41","01302","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",106539,1 
"41","01303","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",101076,1 
"41","01304","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",106403,1 
"41","01305","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",110276,1 
"41","01306","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",118328,1 
"41","01307","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",104245,1 
"41","01308","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",119190,1 
"41","01309","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",111144,1 
"41","01310","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",109461,1 
"41","01311","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",142121,1 
"41","01312","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",113187,1 
"41","01313","6442","6440","OR","Portland-Salem, OR-WA (C)","Portland-Vancouver, OR-WA (P)",101052,1 
"42","00100","2360"," ","PA","Erie, PA"," ",103717,1 
"42","00200","2360"," ","PA","Erie, PA"," ",177126,1 
"42","00300","9999"," ","PA","Non-metro"," ",134229,1 
"42","00400","9999"," ","PA","Non-metro"," ",105102,1 
"42","00500","9999"," ","PA","Non-metro"," ",110690,1 
"42","00600","5602","5660","PA","New York, Northern New Jersey, Long Island, NY-NJ-CT-PA (C)","Newburgh, NY-PA (P)",46302,0.34 
"42","00600","9999"," ","PA","Non-metro"," ",89960,0.66 
"42","00700","9999"," ","PA","Non-metro"," ",138687,1 
"42","00801","7560"," ","PA","Scranton--Wilkes-Barre--Hazleton, PA"," ",111281,1 
"42","00802","7560"," ","PA","Scranton--Wilkes-Barre--Hazleton, PA"," ",130094,1 
"42","00901","7560"," ","PA","Scranton--Wilkes-Barre--Hazleton, PA"," ",110185,1 
"42","00902","7560"," ","PA","Scranton--Wilkes-Barre--Hazleton, PA"," ",113408,1 
"42","00903","7560"," ","PA","Scranton--Wilkes-Barre--Hazleton, PA"," ",159808,1 
"42","01000","9140"," ","PA","Williamsport, PA"," ",120044,1 
"42","01100","9999"," ","PA","Non-metro"," ",112792,1 
"42","01200","9999"," ","PA","Non-metro"," ",186391,1 
"42","01300","8050"," ","PA","State College, PA"," ",135758,1 
"42","01400","9999"," ","PA","Non-metro"," ",129314,1 
"42","01500","9999"," ","PA","Non-metro"," ",104276,1 
"42","01600","7610"," ","PA","Sharon, PA"," ",120293,1 
"42","01701","6280"," ","PA","Pittsburgh, PA"," ",109554,1 
"42","01702","6280"," ","PA","Pittsburgh, PA"," ",102711,1 
"42","01703","6280"," ","PA","Pittsburgh, PA"," ",122298,1 
"42","01801","6280"," ","PA","Pittsburgh, PA"," ",146335,1 
"42","01802","6280"," ","PA","Pittsburgh, PA"," ",104604,1 
"42","01803","6280"," ","PA","Pittsburgh, PA"," ",129336,1 
"42","01804","6280"," ","PA","Pittsburgh, PA"," ",194140,1 
"42","01805","6280"," ","PA","Pittsburgh, PA"," ",117953,1 
"42","01806","6280"," ","PA","Pittsburgh, PA"," ",105862,1 
"42","01807","6280"," ","PA","Pittsburgh, PA"," ",148873,1 
"42","01900","6280"," ","PA","Pittsburgh, PA"," ",174083,1 
"42","02001","6280"," ","PA","Pittsburgh, PA"," ",17985,0.16 
"42","02001","9999"," ","PA","Non-metro"," ",94643,0.84 
"42","02002","6280"," ","PA","Pittsburgh, PA"," ",163427,1 
"42","02101","6280"," ","PA","Pittsburgh, PA"," ",103871,1 
"42","02102","6280"," ","PA","Pittsburgh, PA"," ",155846,1 
"42","02103","6280"," ","PA","Pittsburgh, PA"," ",110276,1 
"42","02201","6280"," ","PA","Pittsburgh, PA"," ",142634,1 
"42","02202","6280"," ","PA","Pittsburgh, PA"," ",60263,0.597 
"42","02202","9999"," ","PA","Non-metro"," ",40672,0.403 
"42","02300","6280"," ","PA","Pittsburgh, PA"," ",148644,1 
"42","02400","9999"," ","PA","Non-metro"," ",161997,1 
"42","02501","3680"," ","PA","Johnstown, PA"," ",132258,1 
"42","02502","3680"," ","PA","Johnstown, PA"," ",100363,1 
"42","02600","0280"," ","PA","Altoona, PA"," ",129144,1 
"42","02700","9999"," ","PA","Non-metro"," ",109831,1 
"42","02801","9999"," ","PA","Non-metro"," ",112465,1 
"42","02802","9999"," ","PA","Non-metro"," ",108140,1 
"42","02900","3240"," ","PA","Harrisburg-Lebanon-Carlisle, PA"," ",120327,1 
"42","03001","3240"," ","PA","Harrisburg-Lebanon-Carlisle, PA"," ",131562,1 
"42","03002","3240"," ","PA","Harrisburg-Lebanon-Carlisle, PA"," ",120236,1 
"42","03101","3240"," ","PA","Harrisburg-Lebanon-Carlisle, PA"," ",130105,1 
"42","03102","3240"," ","PA","Harrisburg-Lebanon-Carlisle, PA"," ",127171,1 
"42","03201","9280"," ","PA","York, PA"," ",107315,1 
"42","03202","9280"," ","PA","York, PA"," ",167845,1 
"42","03203","9280"," ","PA","York, PA"," ",106591,1 
"42","03301","4000"," ","PA","Lancaster, PA"," ",163988,1 
"42","03302","4000"," ","PA","Lancaster, PA"," ",142287,1 
"42","03303","4000"," ","PA","Lancaster, PA"," ",164383,1 
"42","03401","6680"," ","PA","Reading, PA"," ",196767,1 
"42","03402","6680"," ","PA","Reading, PA"," ",176871,1 
"42","03500","9999"," ","PA","Non-metro"," ",150336,1 
"42","03600","0240"," ","PA","Allentown-Bethlehem-Easton, PA"," ",106632,1 
"42","03701","0240"," ","PA","Allentown-Bethlehem-Easton, PA"," ",152669,1 
"42","03702","0240"," ","PA","Allentown-Bethlehem-Easton, PA"," ",111591,1 
"42","03801","0240"," ","PA","Allentown-Bethlehem-Easton, PA"," ",121515,1 
"42","03802","0240"," ","PA","Allentown-Bethlehem-Easton, PA"," ",145551,1 
"42","03901","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",194480,1 
"42","03902","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",146817,1 
"42","03903","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",132460,1 
"42","03904","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",123878,1 
"42","04001","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",109556,1 
"42","04002","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",158623,1 
"42","04003","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",155299,1 
"42","04004","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",109747,1 
"42","04005","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",111564,1 
"42","04006","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",105308,1 
"42","04101","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",158123,1 
"42","04102","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",127076,1 
"42","04103","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",114789,1 
"42","04104","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",171538,1 
"42","04105","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",167220,1 
"42","04106","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",141720,1 
"42","04107","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",116116,1 
"42","04108","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",130546,1 
"42","04109","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",110243,1 
"42","04110","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",125879,1 
"42","04111","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",154300,1 
"42","04201","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",130855,1 
"42","04202","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",162586,1 
"42","04203","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",150563,1 
"42","04204","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",106860,1 
"42","04301","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",138030,1 
"42","04302","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",164248,1 
"42","04303","6162","6160","PA","Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (C)","Philadelphia, PA-NJ (P)",131223,1 
"44","00100","6480"," ","RI","Providence-Fall River-Warwick, RI-MA"," ",173618,1 
"44","00200","6480"," ","RI","Providence-Fall River-Warwick, RI-MA"," ",156152,1 
"44","00300","6480"," ","RI","Providence-Fall River-Warwick, RI-MA"," ",114797,1 
"44","00400","6480"," ","RI","Providence-Fall River-Warwick, RI-MA"," ",177035,1 
"44","00500","6480"," ","RI","Providence-Fall River-Warwick, RI-MA"," ",75123,0.552 
"44","00500","9999"," ","RI","Non-metro"," ",60958,0.448 
"44","00600","6480"," ","RI","Providence-Fall River-Warwick, RI-MA"," ",167090,1 
"44","00700","5520"," ","RI","New London-Norwich, CT-RI"," ",30802,0.249 
"44","00700","6480"," ","RI","Providence-Fall River-Warwick, RI-MA"," ",91734,0.743 
"44","00700","9999"," ","RI","Non-metro"," ",1010,0.008 
"45","00100","3160"," ","SC","Greenville-Spartanburg-Anderson, SC"," ",110757,0.626 
"45","00100","9999"," ","SC","Non-metro"," ",66215,0.374 
"45","00201","3160"," ","SC","Greenville-Spartanburg-Anderson, SC"," ",232890,1 
"45","00202","3160"," ","SC","Greenville-Spartanburg-Anderson, SC"," ",146726,1 
"45","00301","3160"," ","SC","Greenville-Spartanburg-Anderson, SC"," ",111486,1 
"45","00302","3160"," ","SC","Greenville-Spartanburg-Anderson, SC"," ",142305,1 
"45","00400","3160"," ","SC","Greenville-Spartanburg-Anderson, SC"," ",52537,0.451 
"45","00400","9999"," ","SC","Non-metro"," ",63949,0.549 
"45","00500","1520"," ","SC","Charlotte-Gastonia-Rock Hill, NC-SC"," ",164614,1 
"45","00600","9999"," ","SC","Non-metro"," ",129129,1 
"45","00700","3160"," ","SC","Greenville-Spartanburg-Anderson, SC"," ",165740,1 
"45","00800","0600"," ","SC","Augusta-Aiken, GA-SC"," ",24595,0.168 
"45","00800","9999"," ","SC","Non-metro"," ",121577,0.832 
"45","00900","0600"," ","SC","Augusta-Aiken, GA-SC"," ",142552,1 
"45","01001","1760"," ","SC","Columbia, SC"," ",103055,1 
"45","01002","1760"," ","SC","Columbia, SC"," ",112557,1 
"45","01100","1760"," ","SC","Columbia, SC"," ",116278,1 
"45","01200","1760"," ","SC","Columbia, SC"," ",204801,1 
"45","01300","9999"," ","SC","Non-metro"," ",176885,1 
"45","01400","9999"," ","SC","Non-metro"," ",126934,1 
"45","01500","5330"," ","SC","Myrtle Beach, SC"," ",196629,1 
"45","01600","2655"," ","SC","Florence, SC"," ",125761,0.78 
"45","01600","9999"," ","SC","Non-metro"," ",35466,0.22 
"45","01700","8140"," ","SC","Sumter, SC"," ",104646,1 
"45","01800","9999"," ","SC","Non-metro"," ",179500,1 
"45","01900","9999"," ","SC","Non-metro"," ",141615,1 
"45","02000","1440"," ","SC","Charleston-North Charleston, SC"," ",96413,0.716 
"45","02000","9999"," ","SC","Non-metro"," ",38264,0.284 
"45","02101","1440"," ","SC","Charleston-North Charleston, SC"," ",181936,1 
"45","02102","1440"," ","SC","Charleston-North Charleston, SC"," ",128033,1 
"45","02200","1440"," ","SC","Charleston-North Charleston, SC"," ",142651,1 
"45","02300","9999"," ","SC","Non-metro"," ",125516,1 
"46","00100","6660"," ","SD","Rapid City, SD"," ",88565,0.802 
"46","00100","9999"," ","SD","Non-metro"," ",21802,0.198 
"46","00200","9999"," ","SD","Non-metro"," ",101648,1 
"46","00300","9999"," ","SD","Non-metro"," ",104499,1 
"46","00400","9999"," ","SD","Non-metro"," ",108547,1 
"46","00500","9999"," ","SD","Non-metro"," ",100749,1 
"46","00600","7760"," ","SD","Sioux Falls, SD"," ",48437,0.461 
"46","00600","9999"," ","SD","Non-metro"," ",56622,0.539 
"46","00700","7760"," ","SD","Sioux Falls, SD"," ",123975,1 
